date;date_c;mesocosm_ID;fish;warming;binMid;binMin;binMax;biomass.L;binWidth;biomass.L.n;log10binMid;log10Biom;log10BiomNorm;tmean15;log10binMid.scaled
20/04/2021;28;23;SB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;28.5949401309091;0.00892794989968049;3202.85624944338;-2.34580121929203;1.45628919160334;3.50553744710139;13.1789002083816;-2.28782796704626
20/04/2021;28;23;SB;NW;0.87503766624533;0.00897420589841433;1.74110112659224;817.7019646044;1.73212692069383;472.079704342254;-0.0579732522457746;2.91259504118591;2.6740153296377;13.1789002083816;0
20/04/2021;28;23;SB;NW;169.767563142226;1.74110112659224;337.794025157861;1986.66220889588;336.052924031269;5.91175397334448;2.22985471480048;3.29812403053026;0.771716351935791;13.1789002083816;2.28782796704625
20/04/2021;28;23;SB;NW;32936.8970125789;337.794025157861;65536;1353.46203071302;65198.2059748421;0.020759191307124;4.51768268184674;3.13144607681645;-1.68278956882427;13.1789002083816;4.57565593409251
20/04/2021;28;24;SB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;929.129950236364;4.60175801547362e-05;20190760.7290979;-4.63362918633829;2.96807645965964;7.30515268220394;16.0730562630238;-4.57565593409251
20/04/2021;28;24;SB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;149.016536;0.00892794989968049;16691.0139141051;-2.34580121929203;2.17323446368128;4.22248271917932;16.0730562630238;-2.28782796704626
20/04/2021;28;24;SB;W;0.87503766624533;0.00897420589841433;1.74110112659224;494.8516580536;1.73212692069383;285.690183635839;-0.0579732522457746;2.69447502975374;2.45589531820553;16.0730562630238;0
20/04/2021;28;24;SB;W;169.767563142226;1.74110112659224;337.794025157861;1632.81427190178;336.052924031269;4.8588009659748;2.22985471480048;3.2129367877523;0.686529109157827;16.0730562630238;2.28782796704625
20/04/2021;28;24;SB;W;32936.8970125789;337.794025157861;65536;3855.06767691241;65198.2059748421;0.0591284318221878;4.51768268184674;3.58603200662864;-1.22820363901208;16.0730562630238;4.57565593409251
18/05/2021;56;1;SB;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1480.91261676364;4.60175801547362e-05;32181453.5180685;-4.63362918633829;3.1705294331485;7.5076056556928;19.45779115536;-4.57565593409251
18/05/2021;56;1;SB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;158.690892901818;0.00892794989968049;17774.6173180807;-2.34580121929203;2.20055200378084;4.24980025927888;19.45779115536;-2.28782796704626
18/05/2021;56;1;SB;NW;0.87503766624533;0.00897420589841433;1.74110112659224;1435.13884214638;1.73212692069383;828.541387470334;-0.0579732522457746;3.15689391881298;2.91831420726477;19.45779115536;0
18/05/2021;56;1;SB;NW;169.767563142226;1.74110112659224;337.794025157861;1748.02290836233;336.052924031269;5.20162981292697;2.22985471480048;3.24254711989458;0.716139441300115;19.45779115536;2.28782796704625
18/05/2021;56;1;SB;NW;32936.8970125789;337.794025157861;65536;292.430313974772;65198.2059748421;0.00448525092987393;4.51768268184674;2.4660223905484;-2.34821325509232;19.45779115536;4.57565593409251
18/05/2021;56;2;SB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;832.224020909091;4.60175801547362e-05;18084914.8979738;-4.63362918633829;2.92024024690239;7.25731646944669;22.6420639036814;-4.57565593409251
18/05/2021;56;2;SB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;218.148543258182;0.00892794989968049;24434.3377493627;-2.34580121929203;2.33875231722178;4.38800057271983;22.6420639036814;-2.28782796704626
18/05/2021;56;2;SB;W;0.87503766624533;0.00897420589841433;1.74110112659224;657.665123667885;1.73212692069383;379.686451270239;-0.0579732522457746;2.818004811602;2.57942510005379;22.6420639036814;0
18/05/2021;56;2;SB;W;169.767563142226;1.74110112659224;337.794025157861;1030.40267865214;336.052924031269;3.06619167686893;2.22985471480048;3.01300697901645;0.486599300421979;22.6420639036814;2.28782796704625
18/05/2021;56;2;SB;W;32936.8970125789;337.794025157861;65536;3393.88666081089;65198.2059748421;0.0520549087212688;4.51768268184674;3.53069733491557;-1.28353831072516;22.6420639036814;4.57565593409251
18/05/2021;56;3;LB;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;334.404870072727;4.60175801547362e-05;7266893.84683583;-4.63362918633829;2.52427259361839;6.86134881616269;23.4104246353323;-4.57565593409251
18/05/2021;56;3;LB;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;66.7634732509091;0.00892794989968049;7478.02955898066;-2.34580121929203;1.82453892199264;3.87378717749068;23.4104246353323;-2.28782796704626
18/05/2021;56;3;LB;W;0.87503766624533;0.00897420589841433;1.74110112659224;958.502196878416;1.73212692069383;553.367184256034;-0.0579732522457746;2.98159311261427;2.74301340106606;23.4104246353323;0
18/05/2021;56;3;LB;W;169.767563142226;1.74110112659224;337.794025157861;1531.8301060216;336.052924031269;4.55830018571439;2.22985471480048;3.18521060073468;0.658802922140211;23.4104246353323;2.28782796704625
18/05/2021;56;3;LB;W;32936.8970125789;337.794025157861;65536;1776.20795417893;65198.2059748421;0.0272432029013853;4.51768268184674;3.24949381057848;-1.56474183506224;23.4104246353323;4.57565593409251
18/05/2021;56;4;LB;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1746.92670389091;4.60175801547362e-05;37962159.2012615;-4.63362918633829;3.24227468359569;7.57935090613999;19.9158701088215;-4.57565593409251
18/05/2021;56;4;LB;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;47.7193651345455;0.00892794989968049;5344.94096301472;-2.34580121929203;1.67869465711906;3.7279429126171;19.9158701088215;-2.28782796704626
18/05/2021;56;4;LB;NW;0.87503766624533;0.00897420589841433;1.74110112659224;1194.95314279872;1.73212692069383;689.876202790073;-0.0579732522457746;3.0773508758089;2.83877116426069;19.9158701088215;0
18/05/2021;56;4;LB;NW;169.767563142226;1.74110112659224;337.794025157861;3057.71969289407;336.052924031269;9.09892303930542;2.22985471480048;3.48539767028197;0.958989991687505;19.9158701088215;2.28782796704625
18/05/2021;56;4;LB;NW;32936.8970125789;337.794025157861;65536;540.37740274815;65198.2059748421;0.00828822503117132;4.51768268184674;2.73269717960429;-2.08153846603644;19.9158701088215;4.57565593409251
18/05/2021;56;5;NF;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1187.92657542424;4.60175801547362e-05;25814625.0070035;-4.63362918633829;3.07478959815902;7.41186582070333;19.2460099560083;-4.57565593409251
18/05/2021;56;5;NF;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;69.7198503127273;0.00892794989968049;7809.16684077969;-2.34580121929203;1.84335644601646;3.89260470151451;19.2460099560083;-2.28782796704626
18/05/2021;56;5;NF;NW;0.87503766624533;0.00897420589841433;1.74110112659224;743.134117696;1.73212692069383;429.029829637616;-0.0579732522457746;2.8710672004617;2.63248748891349;19.2460099560083;0
18/05/2021;56;5;NF;NW;169.767563142226;1.74110112659224;337.794025157861;2519.13692799964;336.052924031269;7.49625058392661;2.22985471480048;3.40125177427003;0.874844095675563;19.2460099560083;2.28782796704625
18/05/2021;56;5;NF;NW;32936.8970125789;337.794025157861;65536;26.579376901558;65198.2059748421;0.000407670372277025;4.51768268184674;1.4245447955914;-3.38969085004932;19.2460099560083;4.57565593409251
18/05/2021;56;6;NF;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;1654.16599296364;4.60175801547362e-05;35946392.3874621;-4.63362918633829;3.21857908817358;7.55565531071789;22.7722972910396;-4.57565593409251
18/05/2021;56;6;NF;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;91.4523994690909;0.00892794989968049;10243.3817950035;-2.34580121929203;1.96119510470052;4.01044336019856;22.7722972910396;-2.28782796704626
18/05/2021;56;6;NF;W;0.87503766624533;0.00897420589841433;1.74110112659224;317.872148273129;1.73212692069383;183.515505980244;-0.0579732522457746;2.50225247701452;2.26367276546631;22.7722972910396;0
18/05/2021;56;6;NF;W;169.767563142226;1.74110112659224;337.794025157861;1949.38150087255;336.052924031269;5.80081695909055;2.22985471480048;3.28989684040561;0.76348916181114;22.7722972910396;2.28782796704625
18/05/2021;56;6;NF;W;32936.8970125789;337.794025157861;65536;48.4622228603264;65198.2059748421;0.000743306079296513;4.51768268184674;1.68540333043363;-3.1288323152071;22.7722972910396;4.57565593409251
18/05/2021;56;7;NF;NW;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;2089.31444717333;4.60175801547362e-05;45402527.4720643;-4.63362918633829;3.32000380733081;7.65708002987511;19.5127508682565;-4.57565593409251
18/05/2021;56;7;NF;NW;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;120.588675134545;0.00892794989968049;13506.8718451098;-2.34580121929203;2.08130652374513;4.13055477924317;19.5127508682565;-2.28782796704626
18/05/2021;56;7;NF;NW;0.87503766624533;0.00897420589841433;1.74110112659224;1541.64396336318;1.73212692069383;890.029445847798;-0.0579732522457746;3.18798408668488;2.94940437513667;19.5127508682565;0
18/05/2021;56;7;NF;NW;169.767563142226;1.74110112659224;337.794025157861;2747.88693433265;336.052924031269;8.17694695635787;2.22985471480048;3.43899885909871;0.91259118050424;19.5127508682565;2.28782796704625
18/05/2021;56;7;NF;NW;32936.8970125789;337.794025157861;65536;2330.26890690815;65198.2059748421;0.0357413041059339;4.51768268184674;3.36740604035982;-1.4468296052809;19.5127508682565;4.57565593409251
18/05/2021;56;8;NF;W;2.32472086564697e-05;2.38418579101562e-07;4.62559987338378e-05;272.323669236364;4.60175801547362e-05;5917818.11039743;-4.63362918633829;2.43508539004363;6.77216161258793;22.5479157212318;-4.57565593409251
18/05/2021;56;8;NF;W;0.00451023094857409;4.62559987338378e-05;0.00897420589841433;88.5689439418182;0.00892794989968049;9920.41229364289;-2.34580121929203;1.94728146636714;3.99652972186518;22.5479157212318;-2.28782796704626
18/05/2021;56;8;NF;W;0.87503766624533;0.00897420589841433;1.74110112659224;335.75165618875;1.73212692069383;193.837791086499;-0.0579732522457746;2.52601816362478;2.28743845207657;22.5479157212318;0
18/05/2021;56;8;NF;W;169.767563142226;1.74110112659224;337.794025157861;1052.87721576042;336.052924031269;3.13306964608484;2.22985471480048;3.02237772766518;0.495970049070708;22.5479157212318;2.28782796704625
18/05/2021;56;8;NF;W;32936.8970125789;337.794025157861;65536;161.98088999949;65198.2059748421;0.00248443783962388;4.51768268184674;2.20946378085548;-2.60477186478524;22.5479157212318;4.57565593409251
